T1C1,T1C2,T1C3,T1C4,T1C5,T1C6,T1C7,T1C8,T1WB1,T1WB2,T1WB3,T1WB4,T1WB5,T1WB6,T1WB7,T1WB8,T2C1,T2C2,T2C3,T2C4,T2C5,T2C6,T2C7,T2C8,T2WB1,T2WB2,T2WB3,T2WB4,T2WB5,T2WB6,T2WB7,T2WB8,T3C1,T3C2,T3C3,T3C4,T3C5,T3C6,T3C7,T3C8,T3WB1,T3WB2,T3WB3,T3WB4,T3WB5,T3WB6,T3WB7,T3WB8,T4C1,T4C2,T4C3,T4C4,T4C5,T4C6,T4C7,T4C8,T4WB1,T4WB2,T4WB3,T4WB4,T4WB5,T4WB6,T4WB7,T4WB8
110873773.5,282212173.5,62643060.6,58938844.53,128626136.4,73638730.63,84036099.27,145493508.1,199125202.8,295323642.5,101977268.7,125689141.4,163977419.9,127088699.9,117387066.2,149212088.6,98098947.32,63758790,68194581.88,54926035.57,89899600.73,58780267.64,90528054.93,47003267.1,29115144.93,66576093.96,61132392.88,69745595.39,170677419.5,73166785.23,66161671.61,61200323.4,64357087.46,135794251.4,91781598.5,199056367.3,92921267.88,88963834.66,75357103.43,125086647,62945959.62,68781996.93,123120958.9,65066198.34,90025918.26,56473839.21,65150327.07,115512577.4,68977237.82,213251180.1,212653169.1,122829341.2,87441759,79357656.52,154912764.9,290228552.3,54757719.91,65478601.53,71785137.93,58178017.03,90489172.24,90436212.14,126158881.1,122277751.1
10631009.21,16551694.2,12007355.92,15562715.77,19488177.16,18391758.28,18989667.02,34947504.59,19680474.07,11079060.67,24272271.54,22470927.09,17077889.88,18409807.61,23940375.01,25981707.51,14873781.08,13910642.03,13036294.41,16338682.98,19518996.51,32889146.7,31172396.71,19119367.39,13882325.79,7909449.257,13885804.35,14768553.54,13611460.07,27192043.12,29872904.72,17743486.05,13330565.26,23018412.65,18196032.11,14765678.13,9568415.626,17281172.97,16752820.45,40135525.89,19022763.35,8840338.792,16222782.13,12831392.92,13949895.35,12703954.42,21345103.19,12724465.14,14313187.97,18867428.45,13725805.62,13260541.8,6896433.72,8691619.759,10269249.3,38134662.29,8879520.481,6793389.974,5862336.205,8469960.672,6685365.73,13342979.69,9902541.507,11368924.55
25211382.83,63896704.89,32669079.88,32797575.96,54518234.59,49264036.42,44094883.41,57827617.61,51917570.22,40091812.48,74573876.98,27025575.5,47472187.95,136878021.9,39651596.19,60526336.72,28751071.3,47972668.48,29289158.74,37117803.49,53752160.46,43489984.46,76470121.07,23793623.49,22018451.38,24932289.96,56476561.86,32296908.69,28472175.49,38282433.8,34377761.87,27204259.66,19570825.27,78848132.8,13541078.53,45588671.42,32286566.5,35252288.1,24940908.39,18654495.86,148247541.1,18180288.34,24106237.35,12253407.51,19326202.47,32659058.33,26951636.47,14680620.22,24148915.42,31827724.63,28115338.25,40624039.13,60536824.53,34593710.06,39158460.99,73459568.76,22537877.35,24033895.86,15266711.73,12808965.2,13599853.78,39273198.06,58907657.43,52379568.86
20387182.62,54368061.78,29440365.89,30260861.14,68492981.49,75029371.5,39297198.29,89384026.27,27616391.59,34870824.22,36053530.41,18405645.46,28095706.79,83123010.84,32515087.73,53624420.33,16353776.85,47365977.33,28901789.37,26881563.63,44236473.61,69112369.07,39396596.6,21785237.24,16701993.57,19456398.16,24410275.84,12383396.7,12191335.35,54133329.31,16240082.14,24383351.95,2784669.848,12517790.8,8370070.745,3215928.246,8224698.344,7748168.197,6621295.902,4961491.427,8513224.554,7613242.607,5391069.543,1867084.097,6782774.391,4882655.781,9822472.503,3301659.448,3997829.892,3226196.971,4397053.604,6102267.938,3665089.138,3696460.214,6906254.578,4751444.286,3686430.994,2623127.003,1458373.415,1330891.83,2378508.892,2795773.488,578102.9147,665819.8919
108663296,205199970.7,61660647.39,61956170.87,117429059.5,89605380.05,138709229.6,158151406.9,139035576.2,168915500.3,80801231.44,130621266.3,149669351,100186451.5,176645138.2,104222688.5,136682931.7,89145751.43,61094618.39,63757638.08,91274073.65,79463155.7,133686610.6,87733509.56,54046559.85,72774476.07,67533471.46,80722779.22,247424242.5,101894747.7,159375912.7,76022701.83,91068013.57,113643020.3,76526664.72,102369055.8,100175765.5,94355271.21,110890416.9,196359722.7,70697003.06,77807854.17,94096812.46,86188787,136654467.6,112293272.8,144367797.5,87626383.6,91588362.74,119159971.8,223508900.1,101332929.4,76385657.32,66216056.62,224615425.8,182192062.5,60357042.69,57093961.88,78652430.12,57202849.49,102413109,76544168.47,210877172.8,126460239.5
8810182.703,6851149.291,8375027.47,10444624.54,7413881.89,7917572.664,15145055.84,12238635.78,8213938.41,7708451.12,10241823.51,6255670.773,5544967.529,7689962.466,7364296.769,9784554.434,6903045.489,6784564.435,3093604.449,6246783.341,5560210.202,7045276.265,6886873.621,4921722.712,1921688.957,5632984.125,3151712.174,4874142.98,2077772.796,4512754.483,9061519.986,5450907.384,4744168.077,5474563.902,5207954.184,4538645.972,5070152.223,6633461.808,4709579.074,5850371.701,3954196.274,4958357.39,5362192.369,4791520.767,4394683.906,5495188.725,5052294.133,4205326.026,4367309.612,4528068.488,6080272.462,6074746.736,3573156.158,4878045.305,2985927.071,3304651.475,4705618.531,5398295.155,5430366.042,4439296.346,2681682.519,3770813.128,3299289.771,3876121.604
464712.49,3844711.075,1694096.544,1716622.096,2740017.92,2391457.847,695106.4903,1219820.934,939807.2945,1725835.948,2056175.216,973468.4649,1674782.331,2409244.637,1747417.619,3648489.696,664675.9981,1500907.815,1875276.087,1467668.018,1951730.006,2925260.593,3019814.552,951097.5207,1661010.564,1596630.761,768993.3649,1941570.831,363032.7483,850474.1545,2005628.522,1397009.804,783536.347,5131027.678,1792001.93,3631253.9,3692083.268,4877657.75,1701044.181,914692.5768,3255039.108,1514226.622,2317130.954,595650.5862,1066235.563,1436513.827,3352669.09,1427388.756,630829.5038,2888039.219,1772717.204,1095684.311,1492528.307,1366562.908,858659.5982,1431154.2,1254450.118,1678108.293,875474.9772,835328.7363,530538.2214,2801661.964,1070820.479,571842.627
39407125.46,24162317.83,24137838.64,26030779.78,31576857.17,85251116.34,14930207.7,54482640.77,30651764.87,33066489.64,36764494.54,32357357.73,30419552.35,32719453.36,46875264.38,31181409.64,14512808.87,16956744.34,23906221.36,16787689.8,12128342.46,17772059.08,14234314.65,24914368.49,15722996.17,15877791.33,24024103.83,16450975.49,12575252.98,11157757.01,24341484.01,15704631.1,8382465.372,13076187.4,36090691.46,12370412.51,9834090.898,24300773.58,9207206.251,9995507.91,19290359.61,14091540.56,16246508.26,24842791.87,10322545.89,16302998.29,10878483.98,22192690.39,6532223.829,13815242.6,10247623.77,13881281.48,7962997.519,10782788.07,8472811.195,7999673.756,38543938.2,15832967.06,10553486.82,12976681.67,10225595.82,11021242.92,9345705.164,12200811.38
1058766298,1989403378,1383358728,881067176.5,914859268.5,1228974804,1425909879,1468260632,1699097047,2166352453,1027416727,1116365832,1571646221,1133842259,1146823544,1742235000,1046776102,547955858.5,622750575.9,628363729.6,691871665.1,810522720.3,1355049870,545534878.7,791429253.4,721374819.4,683953701.5,1098519636,861992791.6,301205140.8,390428535.5,534538368.9,697906816.3,1062678872,644216508.3,609025689.9,720252060.4,718122173.2,810576158.6,921402284.8,1011267678,782356779,735235868.2,609558760.7,504237639.4,996183633.1,685029941.5,842596815.3,535330303.8,815285158.7,968853391.5,890073733.7,640437068.9,582396132.6,895086809.3,784067182,481011127.3,608598056.4,645173318.7,594806305,380609882.2,511765663.4,529135638.5,620782965.7
6633763.826,13076573.5,11449697.47,13640943.35,21443790.6,23278301.06,14198481.55,17270272.85,7227427.651,9789796.452,25781390.62,10946469.43,17349035.44,21137103.99,16514229.02,9859477.382,10426615.01,8015544.204,8648727.293,10343583.2,21587359.78,16587437.8,24427884.45,10938832.42,7386388.358,3101594.88,10493257.49,7833601.018,13194191.81,20532664.61,17512072.82,8307426.391,3416887.489,5774373.246,6366847.368,4743580.357,1656261.73,4039488.384,3009693.925,8826442.309,2526920.119,5623493.652,3739069.859,2577074.821,6519616.873,3047526.665,9740251.337,3492485.366,3191037.064,2623817.487,4296551.117,3817926.389,1761415.061,1411805.275,1423112.388,3330950.556,2074729.959,1081880.105,1586795.356,1713935.337,2471840.026,1590071.76,1138477.373,1654533.81
446714.4549,976497.6836,2528933.455,825583.3493,1163900.826,10548763.73,16220720.94,5024730.271,528917.2229,606270.3901,788734.9669,369282.0569,707813.3126,945899.3089,540881.4006,699180.7859,2901419.341,700854.1776,1783545.007,4666580.412,883655.692,1071061.224,815678.707,1627335.635,305282.9317,344249.8958,414053.7611,560340.7531,248174.3173,580046.1395,357686.3983,351399.1869,470096.528,802827.2378,310532.5229,754469.1335,550161.456,413179.6859,1051324.985,1006884.681,345681.7608,448464.4551,309272.1652,401675.1509,315811.2255,309788.9549,342455.0331,762801.0448,639267.2969,667949.8356,663639.1936,691589.6249,485267.9236,480327.9937,336642.7806,354087.5806,491136.2286,362379.7673,282392.304,308311.3433,474155.7478,373923.1442,419346.3886,779467.8212
2370452704,5215353237,2686990709,1659211831,2787998029,2912909328,2718503672,2569695044,3252635125,1600683541,2175452611,2337258679,3423914570,2569573838,1836105877,2080738058,2554037679,1659773014,2052493110,2090132100,2318130725,3740478531,4353450141,2000183501,2589963689,1286316091,1798060390,2110860382,1856250679,1555499496,1630273398,1913714705,3815257158,5390237240,2868007274,4316957729,3612902094,4249020040,3811927459,2670987262,4472485738,2766072970,2807056314,3219176009,2203028932,3489995042,1991711579,3236904296,2991940747,4267161757,3727486799,4165752735,3314518828,2626618934,2891529664,3799759612,3157063992,3780146255,2313368672,2828850590,1995533874,2698587775,1904314135,3295784304
1471773.23,3217230.009,5595679.736,1913203.131,3834660.06,19160825.18,20311546.51,8980989.491,1742603.583,1997456.139,2598615.283,1371435.554,2332005.767,3116418.701,1782021.507,2303564.508,6346816.146,2309077.768,4479510.205,6041022.54,2911347.009,3528784.932,2687385.805,4011443.958,2085160.121,3015665.283,1364167.277,2106540.902,872681.8843,1911056.092,1178455.857,1217277.237,2598950.646,1921410.208,1876200.619,2825558.582,5225397.785,5476180.658,2684014.755,2780289.39,2153984.896,1858435.389,1901920.85,909596.6799,2145433.443,1918748.556,3591462.226,2694800.91,3936195.525,2479958.643,2376638.739,2185829.525,1593012.105,5556216.282,1109124.245,1166598.968,4045468.575,2221264.855,4297999.492,4232123.931,1471692.348,1008526.846,1994960.232,2072354.223
129855230.3,208939990.5,130532430.2,95755984.33,122608647.2,122254995.2,164825534.8,156528916.7,194951825.6,261811339.9,123536070.5,142770943.6,187929410.9,132069675.3,150941052.8,227012558.3,89145394.67,112017958.6,80665053.95,97755571.68,98231397.74,55321704.36,138171415.4,72649135.74,97785013.9,91219475.87,85472223.84,108844973.4,82427185.55,24891013.22,45447634.46,74988837.9,34393616.62,78526921.95,28791774.61,33174157.95,33983325.77,25141370.82,46385171.12,89238152.08,78305253.36,80225553.2,72894515.64,26245864.76,33446172.37,85247216.92,80331449.14,66379081.89,60687073.14,85507313.74,76545451.57,40916340.16,29084523.46,26799286.1,72018196.79,38465756.19,17315984.63,65564071.49,57843776.64,69789253.09,20957984.79,29133795.07,58313162.96,28993252.55
47900806.63,58699274.03,57947170.04,41111069.84,44134747.02,50740485.37,40352934.79,64017772.86,40479958.92,35049213.72,52347771.08,21593828.64,48328705.01,38772593.9,42322921.38,66372739.65,54861244.91,32319772.49,46135608.84,36358233.83,38126958.93,65055989.82,51810204.22,36891830.1,42433093.07,31236397.56,30907996.97,32461476.33,23753472.43,26480810.04,30283177.2,38896284.45,59604366.5,61604548.6,51231743.13,64594498.86,55170354.18,74092719.39,58710603.45,40870999.23,54922084.81,37858825.01,46195830.85,43227795.54,41728439.63,60562940.51,44932028.28,47273869.22,54037557.49,48415014.13,49240333.86,50933772.77,53646696.62,46287244.93,35703037.32,64104384.8,52857158.61,47096079.15,39095445,35334311.52,36674975.81,33642214.56,21682469.82,43762774.39
243235524.5,364295435.3,289199355.3,220619618,193633735.7,246532936.4,225381924,353814508.3,146195209.6,230358400.8,183823524.9,187900850.2,223463420.4,193703524.2,215903437.1,370979583.5,369305917.3,225678639.1,119780965.9,168365838.2,136417494.9,256860666.5,280396694.9,85707536,230031282.6,203198380.6,85027007.59,295839926.1,80078710,71991456.78,102181406.3,137691810.8,119132043.3,315317334.2,144417548.8,174208335.4,137666429.9,177195533.2,187776906.3,99443181.6,223890610.5,250083169.2,119066333.5,194143535.2,86028570.7,83499216.09,273978305.9,130451157.6,103073673.5,265761041.1,173525490.9,144698385.3,195528652.6,149329976.7,99294561.73,98819357.94,275738711,327863631.8,118302200,253356336.7,97891599.19,230495779.3,183561858.3,217017464.6
18066799.64,22245555.6,24054826.17,13641308.76,21709027.35,22270477.69,18764542.25,23581659.97,23261161.88,24745514.15,35062642.05,18731893.18,22151063.34,18949952.82,12066224,20864352.97,13443558.74,11419087.31,16682302.37,10531827.27,9980401.331,17646830.02,16393954.62,15788478.43,20173778.03,13856229.56,10447943.26,11588786.31,7734212.782,11667381.23,10815930.07,10578706.65,15052261.63,13819507.08,12642114,12563940.73,18415013.15,33964461.79,14393403.59,13417138.74,14222560.1,10093432.12,15960996.27,14508299.68,22536465.03,16038718.2,12908274.91,16509540.72,12318349.5,16208252.13,25293119.07,11400629.05,13460341.73,12169314.09,24537345.23,13534091.39,13480192.46,11147938.61,11207034.25,11492931.07,3821542.762,12364115.15,11809907.45,13828013.97
3128995270,3970372243,3363657188,2985022698,3366936711,3124972247,3415557529,4851091133,4247248383,4558478562,3404467574,3315867965,4450939572,2988418899,3648519561,4265375215,2371473316,1590247450,2348753462,2455648168,1745181655,2852930348,2750755679,2002311593,2107132687,1394183761,1981847875,1942255278,2879287160,1274779525,2129883625,1763380657,1476885666,2677087866,2955664698,2380520332,1352241064,2165551974,2395307977,2632108211,3254886409,1759082343,2624411275,1765455289,1593561395,1356614684,2174183903,1761221989,1450087305,1849244075,5172094301,2486157481,1924658526,1614011026,3013950031,2552174681,1943744783,1563133413,2488995766,1658268580,1356212534,1780200466,2953897888,2539261900
90135294.51,94788578.47,85369503.95,89837377.76,96853579.15,135374155.5,157070117,122113388.2,146728672.8,107504658.5,118011381.7,79550927.83,84814246.11,90563093.21,79892973.74,148685877.8,83491012.26,83699729.36,124743082.6,73293030.94,91310925.4,101400714.2,111828790.2,61999663.16,65955857.87,90370781.49,77023739.38,81587834.43,52085758.48,56993768.6,110159098.4,90771916.98,71909909.48,113253300,87587264.64,83197430.14,67656182.98,107642491.4,81384893.66,97487015.48,115563794.7,103813257.1,68510629.21,132912696.1,87674155.82,62860852.12,104105254.1,85779617.8,76199599.16,93645440.59,92619847.92,103804255.2,81380855.24,66975410.38,75207068.99,99011786.73,122847305.6,100222831.6,68100982.83,107867502.3,60004758.18,67570837.63,53874624.76,81389409.96
80653148.46,74413675.71,53910703.83,131965978.7,87448428.33,97239124.31,105849065.7,60275452.23,112430180.6,133303291.3,182158774.4,81917930.3,139729771.8,114540740.8,166136248.2,123752186,85708446.54,94708623.1,74344433.21,80607881.86,71354989.89,60791364.89,86154486.01,71198310.73,49554814.07,67994586.94,106484917.9,92355515.24,53691808,65794652.91,106577641.5,95708504.68,37058269.43,287965206.7,21072462.79,67427749.85,25912550.93,39758494.89,56072706.01,69578628.9,188186819.5,56877487.69,57067430.63,47139181.54,55271542.65,161276898.7,77664898.46,72627356,57696983.25,198363860.7,77763599.02,110416546.8,310940614,78661387.25,161115147.3,151851940.8,202478683.8,339583438.8,105772269.3,78995732.94,72766087.7,234330444.3,150974586.8,218552404.7
256356443.6,254834720.2,382782742.8,308370242.9,276069899.7,401026691.2,493214356,419372034.3,271406140,291621039,451807769.8,233781663.2,337371449.7,286347141.1,364078092.3,447011461.5,277264067,258235075.9,327487696.1,308076218.4,229843048.6,294371238,284267227.9,281066057.7,198216055,216543931.9,304695679.9,213053249.5,190759933,216756566.2,276029313.3,256827732.4,228203425.4,223370218.4,206922930.4,275648059.6,284691599.6,316423429.2,271681296.6,263070461.8,182746984.4,219050029.9,273462865.5,207622452.5,213792560.3,280208834.5,300825796.1,244327482.7,240915536.1,223156056.5,203369504.6,233909410.6,257341956.3,263665322.9,230611496.1,296671362.8,192030772.9,212621937.8,240371211.3,196495706.6,165316883.8,172919128.1,183670851.4,192842615.4
10418388.82,9000505.668,11831069.86,11290623.94,12275509.78,10011631.29,10183656.57,17941035.46,9826745.872,10431950.09,10880764.66,10828672.95,6958274.592,10055921.96,10811439.38,17751237.38,9470899.041,6526003.457,8495045.276,8468117.223,5898274.131,5483421.149,6897069.049,6544722.865,8113487.227,7074113.283,6704078.784,7898208.563,2823308.207,5519701.886,8204644.079,7680725.678,6383727.062,7611686.955,6911784.399,9389294.911,6756974.139,6035962.244,5022938.446,8356187.495,6360471.137,6884695.695,6468862.106,5264043.46,2881070,6948044.125,5406191.21,5728771.213,6624863.125,7868444.72,5655523.229,6113854.998,3511478.141,4318173.162,4214038.957,7623846.344,4968622.117,6462444.256,5700242.815,5122407.626,2285150.819,5787985.377,3440436.161,5532375.362
212313712.6,256981533.1,679825766.4,74476764.2,143007041.1,156142268.5,389718496.6,136122042,80840775.98,417314437.5,89076664.68,92212953.19,194884794.9,64678491.04,215392803.3,1781298097,332189271.2,130495827,720365035.6,63394501.58,71019899.44,143524739.3,897269366.7,45128239.03,45689006.47,293830200.8,47514807.64,85056430.96,64506162.18,31425487.96,119025452.8,895819380.8,146597129.4,140442848.7,496938663,68304695.6,58510794.3,130151339,486687261.8,53164322.17,57698665.25,244517063.8,56555985.24,86649969.94,54338515.02,318431390.5,121672396.7,664259846.7,93030664.06,93628173.13,304138602.4,76765590.83,103572220,75664225.91,273081914.6,67518706.7,70606463.63,192046724.9,50616784.2,85774010.26,45821697.39,44242645.18,55315206.13,742199207.6
26983654.82,36591455.1,37741047.16,32851278.64,41810203.84,37724800.42,33720819.34,57833625.78,49506042.36,43107609.77,40564156.55,35993442.66,33385966.94,33410574.15,37267337.83,57758553.71,22491087.75,31828387.73,31464729.64,28332206.48,30784955.65,27993413.8,31279869.57,23551877.86,18993184.49,24750476.27,26208476.43,25077707.87,19722723.45,18578514.32,26331660.86,26561461.77,14678363.43,22236465.13,19853099.47,17763302.18,17637030.55,21505025.56,16417841.77,25830932.17,16491700.7,21379226.3,18990407.66,16949854.27,17955876.34,19334367.89,23355005.91,17934904.63,15190100.28,15415835.88,15817450.33,15433807.18,12884467.67,15497533.27,13908615.63,15771707.42,13908618.19,15333855.68,18781761.36,15845300.94,10301487.79,14455567.43,12082113.71,14416611.42
676314494.9,544622262.9,736613522.6,642943609.9,694251212.7,733953990.7,639639090.2,770230165.4,596071161,646675037.9,786360802.5,645376565.8,523168254.6,663745682.4,655610233.9,923308101.8,435270067,650691992.2,865965708.8,519433750.6,740395002.6,758169251.3,655452693.9,509696471.8,407430096.3,477234375.3,545802191.7,464799976.4,496122289.6,520809945.5,594185392.6,651342175.7,662095215.4,1069094984,760049905.9,695388309.5,730933862.5,946691344.4,851709877.2,874571505.9,607185514.2,774982834.5,874584703,597583938.1,557713633.8,676903904.5,696022230.1,735716120.2,884116214,810016168.5,1027790863,651593308.2,855413415,989855377.1,1001828135,1180320242,686540397.4,842202256.8,916438278.7,723618779.1,494477927.3,712357993.5,665680704,920883940.6
7189902.239,10022565.87,8250531.881,6292758.872,10023155.14,30106381.87,8218717.439,13157915.01,6820522.296,6026946.593,7927394.196,7195285.28,14317179.63,12613322.9,17280563.83,19112350.25,4704155.964,7120307.94,4644961.318,6073260.098,6586239.665,6466292.439,7675223.963,4025789.019,4705069.59,4938899.781,4270408.58,4510548.311,3349348.624,4244850.546,5073740.141,5318704.272,3775661.718,5124571.155,3896075.31,3842332.14,2991272.45,5061384.699,4102094.933,4382927.153,3431801.835,3218525.443,3182134.871,3421006.14,3720247.91,3933250.82,4171403.55,3301727.365,3949966.083,4304872.257,3941833.353,3583048.304,2906498.527,3332108.813,3026775.379,3850755.446,3555686.134,3269374.708,3475837.039,3450181.22,2465027.178,3452840.698,2261336.66,2827004.221
346755739.4,442879290.3,235537395.5,367967354.1,416370818.4,392000272.7,224924641.7,539113277,279333798.3,251975137.4,553021827.7,380492173.9,381332634,355040769.8,363362349.2,547601203.5,358062248.3,322837077.8,354393568.3,322382193.6,406739630.7,229077740.8,213070756.5,287629076.3,122166303.3,215321263.6,334078697.6,182189831.1,241163886.6,230990301.7,346468941,177244320.5,138496791.3,140930905.1,132991583.4,122769699.7,124519371,163971327.4,137926140.5,349865401.2,105337469.7,173266535.8,133360887.1,133361119.7,189433026.5,134142230.9,184765234.9,147021279.9,144065535.2,143609666.7,120580079,104880600.8,94402105.15,79333647.27,203490157.5,296028873.5,126664313.2,111994992.6,152023679.7,103233520.2,80469076.35,87119973.26,63991781.24,91564124.4
51105336.53,105519655.5,90980000.34,59210932.39,68569571.7,75022148.84,66942298.84,115464586.5,78621675.45,91212149.18,104686824.6,47368925.86,116298684.7,59534234.98,70313445.83,94189506.45,94587942.92,53782532.01,79047657.43,52505595.95,59117112.2,84745967.51,127206108,51181077.99,40481857.79,53890713.53,71413306.47,83953156.75,46444176.52,33372227.73,56288185.6,48319435.43,63268401.76,65505483.28,60437068.98,59637120.58,57201576.5,79698668.24,71488143.11,54756302.9,54624149.15,46874809.65,61032757.54,57538149.35,49199771.81,79884355.02,64286940.01,43544082.75,51596629.34,57673458.91,80207336.58,39988885.21,53197775.59,44765222.7,57713151.92,78967909.17,47365867.67,54772887.97,34646444.98,39162454.44,39161511.16,48082447.82,28004812.74,44736484.38
354943.4273,576282.3383,310012.2604,317016.7353,467746.8395,379107.653,690520.7942,501027.8932,394117.9332,365990.044,252906.5134,549388.5914,216906.0187,438801.6397,462338.6206,431084.5624,296488.7191,113137.3915,148969.4669,506807.1815,251081.7249,351823.1507,535949.1597,124448.3203,413846.0636,99666.85631,220817.6469,100394.1453,598771.073,99253.49757,312301.5969,262420.0644,126446.7395,383802.1614,291075.3643,220036.1291,272956.9015,130036.5204,459785.3479,297452.6213,412804.4449,199676.5928,425939.2528,230920.0629,597147.0451,98417.99747,441324.4397,210940.9326,109424.7667,133073.4363,327470.7634,332393.7817,511627.1527,121418.2856,286874.5649,140836.9148,143734.3929,443816.742,189543.1054,276796.7672,477184.8786,300227.3597,163440.9601,496296.4565
21045904.02,14833755.39,10708754.26,7504728.937,14348070.33,7761220.768,15792477.43,19304342.85,7694903.971,17094479.87,8980561.761,8124461.971,7345506.179,14815570.64,21086466.62,12330853.57,19699444.45,10903236.4,14171982.63,5443529.055,12718326.37,13698812.1,13703660.27,8535916.436,12188102.26,11521510.36,6796728.764,10159375.33,9647921.423,8668640.954,18043667.69,10386445.03,11761631.11,16233276.3,9706342.26,10378070.85,10822375.05,7990096.185,12349675.92,7143724.483,13463924.71,11412666.99,12473800.99,5578481.382,8066647.124,5841784.283,21425342.89,11349727.53,12265986.36,9152930.73,12295469.9,9308967.147,8691424.249,5753990.018,9694606.676,10037460.69,9878024.255,6518511.055,6631488.04,9525410.935,3741111.75,7696267.252,11199573.15,9243817.365
23971384.48,38454514.68,33901062.73,34954962.6,25267383.36,36619545.78,42659546.75,47847588.61,37337620.11,30322809.67,51323633.05,17202876.09,38512628.56,26741763.41,37406965.63,33012710.25,35893640.28,14720387.62,21463226.81,25200211.66,16093950.43,25912518.15,36732639.87,16021437.69,16425338.11,14090090.06,19660686.19,26235222.67,17883765.38,11560071.14,18762107.07,15246256.19,14954551.89,20504209.5,20243745.77,22930433.85,16878579.83,22447507.46,20781934.72,23880420.49,23686099.63,17914897.03,23477366.79,15894478.62,15712204.2,26069172.67,20726372.01,19002079.61,18168277.22,18484449.47,33176762.23,18910134.78,24870100.45,19247956.37,24217581.08,27612943.71,20124223.76,17105391.74,17527982.86,11637050.49,12302591.73,23671694.18,16098864.2,20714894.64
41300695.33,46915717.21,42091481.73,34252387.61,42674912.56,36507170.67,36905088.79,65502375.26,68154103.05,57097194.81,46497152.13,35694093.82,43190620.36,74802490.25,38028038.38,44022138.43,53256407.15,56197734.77,35239864.15,30628429.48,33168820.34,36029317.14,44919169.11,35837888.01,35022733.5,32278267.29,31691155.39,42118498.71,22067162.71,25313275.4,32592715.22,23350905.87,37980864.82,75527799.31,31132956.54,31429601.73,31201604.86,35037026.99,33483180.93,40459451.51,77924601.86,30161639.98,29458347.21,53335630.2,24116675.95,63065028.33,34268904.48,18494809.55,43417013.64,59123431.44,40278253.61,32833527.68,65472005.14,27619782.85,52552751.55,86305692.52,73735782.82,50558922.12,24247988.33,32285477.42,21635322.36,92336286.99,21958539.92,50336508.24
258900010.6,317646114,408325100,504292305.1,341856342.3,394184403.7,375210342,461631722.5,445980952.2,338621086.8,428850088.9,292751650.8,455489972.2,304896190.2,312646102.3,423135905,268734829.5,245609676.4,407291512.5,510356872.8,331529538.4,369891387.5,396381448.2,264363239.7,178178545.2,265127781.4,281327822.7,223959690.4,372379762.3,247221284.5,289619384.9,262874000.6,175465378.1,243536249.9,408083207.7,287543176.3,300201137,334111157.4,297093910.2,350790583.3,323531155.2,413749757.1,333223049.1,240975632.8,451963960.2,163522677.1,336205983.5,241577836.4,242073171.6,223301782,492197752.7,378590488.6,256215519.2,296784968.8,347197144.1,278009515.6,292261450.4,271775991.8,437080273.8,230085439.9,358791414.4,339087488.6,235566405.9,363419837.7
17931568.08,50617071.54,19543578.24,8630781.227,99983403.45,22782450.72,21601217.04,26074592.12,19971464.61,37893147.04,26524502.3,8855410.114,40999406.25,129790331.8,24153911.68,22833725.11,28606554.45,9139183.998,11088851.21,6602795.226,100648931.5,20499182.27,25203690.12,9469689.242,8847425.353,8937162.937,9578053.837,19787710.15,12569300.21,72604963.5,10083151.7,7838882.274,17339507.8,1965427.24,574767.6681,284710.3487,14998128.57,17289359.83,17608268.12,12320770.23,9957824.011,10418068.1,14530677.05,9706884.377,10265286.4,15022174.55,5516604.522,783694.7923,10926664.69,15991097.83,16035570.64,8428791.582,7986621.993,8385557.112,388096.4856,568834.9178,7670869.085,10350246.73,199927.6041,407236.9902,9549767.152,10155315.82,6261041.16,10161920.34
122412394.5,153073150,130914423.2,91382490.67,142042267.6,133002434.5,141779292,166914642.6,138065514.4,148932295,190144443.4,110193681.8,206441009,100517856.4,119655163.1,186502124.8,183897266.3,124588010,129528995.6,89639358.09,132608477.4,149964679.7,188630420,94550726.58,88929033.95,98240975.33,133641614.4,123006726.6,110100306.8,69059647.52,100418507.6,111214221.8,135752237.1,121953515.7,121807057.1,94825267.27,137673079.5,161683675.8,146388088,116148643.8,116081523.4,102335447,137806755.2,119824049.3,134577402.8,133637280.3,135543428,94992047.83,133270190.9,115510472.6,139156482.5,73345865.7,104742451,109249719.4,113710025.3,148147562.8,94928776.06,100083369,118159083.2,92696764.9,99353985.32,97180478.47,86840302.15,106335296.3
3409368.141,12343470.98,4742142.299,2664832.291,4571094.703,2846988.131,4990562.287,5611684.23,4466509.755,7115877.585,4577475.513,2658553.414,6599121.535,4545042.347,3792189.96,4854972.677,3090021.86,671672.0124,2469636.7,1748352.189,1901926.452,3892137.97,5258311.871,2449269.323,1478651.257,1101026.134,1599208.636,2427903.239,1398405.718,891044.2978,1453749.634,1717764,1606035.876,1814374.674,1601856.386,1764114.196,2284209.653,1820333.625,1860760.448,2604357.903,864505.2531,809850.7757,988624.335,834514.247,482667.7855,3194295.381,1014061.688,282376.7699,845552.3987,803984.5174,2880603.841,954285.8438,644075.55,1350689.596,1190934.641,2103069.317,894460.2247,864609.634,767199.2929,682301.903,1170421.56,1540733.209,1232350.301,480438.2104
